timestamp,ax,ay,az,gx,gy,gz
1745843770,0.034,-0.137,0.957,0.61,-6.409,1.648
1745843770,0.035,-0.146,0.983,0.305,-1.892,1.404
1745843770,0.039,-0.159,0.973,-3.479,-5.981,0.061
1745843770,0.025,-0.136,0.953,-1.282,-0.366,1.465
1745843770,0.025,-0.139,0.939,0.305,-5.066,1.892
1745843770,0.025,-0.129,0.94,6.592,-3.357,1.282
1745843770,0.029,-0.16,0.967,3.601,-0.854,0.916
1745843770,0.028,-0.157,0.972,4.944,-4.15,-0.488
1745843770,0.016,-0.154,0.966,3.235,0.305,1.831
1745843770,0.046,-0.153,0.935,1.465,-4.7,2.136
1745843770,0.005,-0.164,0.957,4.944,9.155,8.423
1745843770,-0.001,-0.185,0.977,-1.953,56.091,16.846
1745843771,0.028,-0.128,1.003,-5.249,117.981,26.062
1745843771,0.293,-0.144,0.881,-24.658,171.753,33.508
1745843771,0.394,-0.098,0.814,-52.673,169.922,32.837
1745843771,0.558,-0.019,0.69,-70.618,221.802,24.048
1745843771,0.61,0.085,0.629,-25.635,193.115,27.527
1745843771,0.792,0.075,0.544,24.719,243.164,16.785
1745843771,0.927,-0.039,0.37,19.043,201.172,14.832
1745843771,0.916,0.057,0.148,-20.63,231.201,20.935
1745843771,0.934,0.048,-0.079,-29.053,244.751,2.808
1745843771,0.966,0.091,-0.285,-31.616,250.366,5.859
1745843771,1.068,0.042,-0.451,-24.17,148.682,14.587
1745843771,0.764,0.053,-0.607,-11.536,109.009,15.625
1745843771,0.786,0.065,-0.722,-5.432,108.459,9.766
1745843771,0.678,0.048,-0.796,-10.62,132.141,10.132
1745843771,0.515,0.105,-0.886,-7.751,151.855,8.911
1745843771,0.629,0.032,-0.931,-8.972,114.563,7.812
1745843771,0.509,0.046,-0.987,-18.372,72.632,17.09
1745843771,0.423,-0.02,-1.013,-15.137,52.917,10.437
1745843771,0.486,0.062,-0.946,-15.808,23.499,16.968
1745843771,0.222,0.093,-0.916,-8.728,31.799,2.197
1745843772,0.334,0.07,-0.929,-7.874,6.165,-5.432
1745843772,0.338,0.035,-0.949,-14.587,19.348,-6.714
1745843772,0.324,-0.006,-1.017,-24.841,8.118,-0.183
1745843772,0.288,-0.013,-1.042,-17.456,8.362,1.404
1745843772,0.268,-0.047,-1.063,-12.451,3.296,0.916
1745843772,0.325,-0.034,-1.078,1.77,3.967,1.709
1745843772,0.332,-0.045,-1.04,8.179,4.639,1.16
1745843772,0.309,-0.028,-0.967,6.592,1.77,8.057
1745843772,0.247,-0.051,-0.969,-6.348,-0.671,-0.732
1745843772,0.266,-0.036,-0.995,-0.488,-1.831,0.122
1745843772,0.25,-0.016,-0.99,0.793,1.831,-3.845
1745843772,0.293,-0.032,-1.019,0.366,-6.592,1.282
1745843772,0.326,-0.042,-1.029,-2.686,-13.062,-0.793
1745843772,0.356,-0.024,-1.026,4.089,-27.649,7.629
1745843772,0.533,0.042,-0.982,11.78,-70.74,14.099
1745843772,0.641,0.039,-0.961,-1.587,-232.178,47.668
1745843772,0.862,-0.005,-0.828,15.93,-157.471,28.076
1745843772,0.446,0.021,-0.887,9.277,-220.825,24.963
1745843772,1.122,-0.024,-0.647,33.63,-199.951,16.052
1745843773,0.63,0.131,-0.53,68.42,-274.048,6.47
1745843773,1.166,0.037,-0.206,52.063,-276.978,-18.982
1745843773,0.797,0.048,0.002,50.354,-233.154,8.911
1745843773,1.152,0.034,0.209,61.951,-273.071,-23.499
1745843773,0.719,-0.004,0.416,48.096,-226.501,-17.639
1745843773,0.741,-0.062,0.61,63.538,-267.212,-17.578
1745843773,0.351,-0.07,0.756,58.716,-209.473,-21.24
1745843773,0.296,-0.195,0.896,30.945,-211.609,-17.883
1745843773,0.072,-0.109,0.933,14.343,-152.771,-15.381
1745843773,-0.101,-0.151,0.917,9.705,-129.272,-15.564
1745843773,-0.101,-0.122,0.885,6.226,-66.956,-11.963
1745843773,-0.191,-0.125,0.931,24.048,-62.195,-6.47
1745843773,-0.229,-0.194,0.936,15.686,-34.546,-6.47
1745843773,-0.214,-0.2,0.967,4.639,-23.315,-2.075
1745843773,-0.233,-0.228,0.956,10.071,14.526,6.653
1745843773,-0.125,-0.222,0.927,-2.258,-9.888,-2.136
1745843773,-0.244,-0.198,0.935,2.197,-3.662,-0.305
1745843773,-0.235,-0.222,0.93,4.456,-3.235,1.953
1745843773,-0.232,-0.216,0.931,2.625,-6.653,-0.122
1745843774,-0.221,-0.228,0.935,0.305,0.061,0.793
1745843774,-0.244,-0.225,0.92,-3.418,16.235,5.432
1745843774,-0.322,-0.209,0.961,-9.338,82.764,19.897
1745843774,-0.024,-0.315,0.954,-30.701,109.985,-11.047
1745843774,-0.113,-0.117,0.983,-71.167,155.029,14.954
1745843774,0.185,-0.06,0.939,-36.255,215.942,26.245
1745843774,0.302,-0.036,0.894,-38.391,237.0,42.48
1745843774,0.538,-0.005,0.689,-13.123,307.617,30.273
1745843774,0.756,0.015,0.447,-13.123,370.544,36.865
1745843774,0.812,0.069,0.104,-31.677,393.005,53.345
1745843774,0.955,0.12,-0.359,-47.058,388.062,36.926
1745843774,1.028,0.11,-0.474,-27.222,210.876,50.964
1745843774,0.796,0.135,-0.523,-5.798,169.312,11.169
1745843774,0.825,0.096,-0.653,-17.09,141.785,0.305
1745843774,0.606,0.12,-0.738,-29.785,113.037,-16.418
1745843774,0.616,0.016,-0.886,-15.991,79.102,-2.869
1745843774,0.562,0.038,-0.971,-38.33,110.474,30.823
1745843775,0.489,0.097,-0.954,-32.532,92.773,18.066
1745843775,0.434,0.014,-0.99,-24.292,68.665,17.334
1745843775,0.347,0.117,-0.988,-12.024,28.198,7.385
1745843775,0.339,0.028,-1.037,-16.174,11.597,-6.104
1745843775,0.247,0.004,-1.018,-0.61,-0.061,-6.592
1745843775,0.341,0.004,-1.008,-8.911,-5.31,-0.793
1745843775,0.36,-0.011,-0.985,0.732,-1.16,-4.15
1745843775,0.313,0.008,-0.989,-4.395,9.46,-3.052
1745843775,0.272,-0.004,-1.007,-7.446,-15.381,5.92
1745843775,0.386,-0.009,-0.997,-1.343,-15.991,9.766
1745843775,0.25,-0.011,-0.977,-7.08,-9.399,0.916
1745843775,0.378,-0.039,-1.003,-3.54,-15.137,4.028
1745843775,0.427,-0.005,-0.976,-1.282,-8.118,-2.319
1745843775,0.477,-0.037,-0.996,-8.301,-72.51,24.048
1745843775,0.633,-0.066,-1.026,-7.141,-202.82,79.407
1745843775,0.608,-0.023,-0.928,10.315,-166.321,61.34
1745843775,0.787,0.109,-0.78,16.174,-235.229,68.237
1745843775,0.902,0.147,-0.567,42.908,-182.251,52.368
1745843775,0.876,0.249,-0.382,89.905,-205.75,39.001
1745843775,1.051,0.177,-0.237,77.271,-239.014,32.043
1745843775,0.706,0.247,-0.049,97.107,-317.749,32.959
1745843776,0.774,0.277,0.338,108.521,-205.017,-0.427
1745843776,0.713,0.196,0.44,128.662,-220.032,-45.349
1745843776,0.847,0.014,0.468,163.147,-276.672,-34.729
1745843776,0.406,-0.009,0.581,159.363,-341.125,-82.153
1745843776,-0.209,-0.235,0.871,99.609,-225.525,-42.542
1745843776,-0.197,-0.324,1.017,4.272,-49.683,-8.728
1745843776,-0.03,-0.323,1.0,-7.874,-13.611,0.549
1745843776,-0.091,-0.296,0.97,-10.742,-20.935,-5.188
1745843776,-0.058,-0.25,0.968,-15.869,-16.479,-10.498
1745843776,-0.079,-0.209,0.989,9.033,-9.521,6.897
1745843776,-0.001,-0.304,0.954,9.827,-7.69,0.549
1745843776,-0.09,-0.25,0.957,-5.554,-15.991,-3.662
1745843776,-0.063,-0.268,0.959,-1.526,-2.319,1.892
1745843776,-0.031,-0.252,0.958,-12.695,-3.723,1.648
1745843776,-0.047,-0.213,0.963,-17.883,-2.258,2.93
1745843776,-0.095,-0.202,0.949,-16.113,0.488,9.583
1745843777,-0.13,-0.182,0.945,-14.099,4.761,13.428
1745843777,-0.099,-0.189,0.932,-12.329,0.488,11.719
1745843777,-0.104,-0.179,0.93,-6.531,12.451,11.902
1745843777,-0.059,-0.192,0.931,1.16,1.831,7.935
1745843777,-0.084,-0.207,0.941,-1.16,-0.61,3.113
1745843777,-0.048,-0.205,0.951,-4.944,3.479,-0.061
1745843777,-0.063,-0.175,0.953,-2.93,7.629,1.526
1745843777,-0.036,-0.173,0.96,4.578,3.906,2.747
1745843777,0.006,-0.182,0.945,-0.793,5.127,3.296
1745843777,-0.01,-0.155,0.955,0.671,-0.549,0.916
1745843777,-0.038,-0.166,0.965,-0.061,6.348,4.089
1745843777,-0.003,-0.189,0.95,1.099,4.395,3.479
1745843777,-0.057,-0.178,0.963,0.244,5.005,5.676
1745843777,-0.027,-0.183,0.957,7.141,15.747,7.874
1745843777,-0.002,-0.177,0.949,-1.831,-3.601,1.465
1745843777,-0.025,-0.15,0.962,4.272,9.155,5.005
1745843777,-0.001,-0.202,0.95,-1.465,-1.953,-1.831
1745843777,-0.027,-0.161,0.95,-4.944,0.061,-4.517
1745843777,0.027,-0.123,0.956,2.136,0.183,-1.465
1745843777,-0.043,-0.135,0.967,6.531,2.319,0.916
1745843777,-0.036,-0.162,0.951,5.554,2.808,2.563
1745843777,-0.038,-0.154,0.934,-1.587,2.93,-0.305
1745843777,-0.013,-0.108,0.91,0.427,0.488,-4.211
1745843778,-0.004,-0.093,0.875,-5.371,-3.601,-4.333
1745843778,0.036,-0.131,0.917,3.174,-8.972,-7.08
1745843778,-0.064,-0.208,0.971,-11.292,19.958,11.292
1745843778,0.044,-0.136,0.996,-52.734,43.396,14.282
1745843778,-0.048,-0.129,1.008,-72.266,85.266,22.095
1745843778,0.252,-0.026,0.912,-107.3,99.487,2.869
1745843778,0.144,0.16,0.853,-95.337,111.145,13.611
1745843778,0.464,0.317,0.781,-69.946,235.596,32.532
1745843778,0.823,0.289,0.67,-32.288,128.967,27.71
1745843778,0.577,0.414,0.564,50.903,34.119,39.917
1745843778,0.853,0.309,0.719,66.101,-5.92,37.598
1745843778,0.691,0.146,0.523,50.049,61.89,30.09
1745843778,0.457,0.169,0.816,-18.311,-137.451,48.401
1745843778,0.414,0.418,0.656,-5.371,33.813,-0.305
1745843779,0.287,0.503,0.798,-38.818,0.732,-14.709
1745843779,0.571,0.539,0.775,-36.926,62.744,-40.894
1745843779,0.627,0.486,0.592,-29.602,37.048,-18.372
1745843779,0.772,0.498,0.489,-22.461,30.457,-31.86
1745843779,0.735,0.487,0.588,-7.935,0.122,-0.61
1745843779,0.846,0.444,0.489,-17.151,11.23,-20.325
1745843779,0.651,0.367,0.461,-47.058,-87.158,-6.226
1745843779,0.727,0.403,0.691,9.888,-28.137,-20.569
1745843779,0.708,0.357,0.558,-19.104,-45.227,-27.405
1745843779,0.605,0.371,0.58,11.475,-29.846,-43.579
1745843779,0.565,0.267,0.697,64.636,-73.669,-88.745
1745843779,0.547,-0.062,0.796,13.611,-27.649,-16.174
1745843779,0.59,0.213,0.762,-89.111,-11.108,-39.612
1745843779,0.528,0.211,0.78,-85.266,-6.47,-46.631
1745843779,0.466,0.222,0.709,-74.89,-19.836,-59.509
1745843779,0.592,0.52,0.659,-49.866,-37.17,-70.862
1745843779,0.723,0.45,0.526,-14.771,-33.081,-51.514
1745843779,0.832,0.425,0.516,-0.977,-20.935,-23.071
1745843780,0.605,0.296,0.628,11.841,20.02,7.263
1745843780,0.566,0.498,0.75,-94.91,-19.165,-13.794
1745843780,0.528,0.504,0.663,-80.2,-7.935,-21.057
1745843780,0.599,0.513,0.625,-65.796,-24.78,-18.433
1745843780,0.559,0.449,0.725,-16.846,-37.537,-19.592
1745843780,0.573,0.466,0.726,-38.94,-50.842,-27.588
1745843780,0.456,0.515,0.661,-18.188,-55.725,-18.066
1745843780,0.646,0.477,0.564,5.127,-59.937,-28.625
1745843780,0.326,0.427,0.644,17.517,-53.772,-13.306
1745843780,0.562,0.47,0.813,-5.066,-99.304,-39.307
1745843780,0.462,0.329,0.828,-5.676,-73.364,-32.593
1745843780,0.349,0.451,0.73,-2.319,-127.93,-61.34
1745843780,0.272,0.214,0.713,3.052,-42.725,-62.622
1745843780,0.37,0.365,0.842,39.49,-106.934,-67.078
1745843780,0.398,0.169,0.816,55.237,-84.9,-54.932
1745843780,0.342,0.148,0.947,55.237,-40.588,-37.781
1745843780,0.338,0.087,0.931,16.541,-5.249,-10.864
1745843780,0.164,0.088,0.971,33.997,0.793,-5.554
1745843780,0.098,0.245,1.08,-30.762,6.592,0.977
1745843780,0.203,0.204,0.914,-33.997,9.033,-15.137
1745843781,0.201,0.226,0.882,-14.526,-13.672,7.751
1745843781,0.156,0.271,0.917,-19.47,2.991,0.732
1745843781,0.147,0.258,0.936,-11.841,-6.348,-5.188
1745843781,0.25,0.239,0.922,-4.15,-7.996,2.869
1745843781,0.186,0.224,0.927,-0.488,-4.7,3.54
1745843781,0.134,0.242,0.928,2.136,4.639,-3.54
1745843781,0.164,0.256,0.911,0.061,2.747,-2.136
1745843781,0.238,0.261,0.911,5.92,3.967,-4.272
1745843781,0.212,0.236,0.929,-0.244,-1.099,-10.559
1745843781,0.193,0.268,0.89,3.967,-0.488,1.282
1745843781,0.152,0.272,0.935,3.967,1.221,1.526
1745843781,0.206,0.217,0.943,7.751,-0.305,3.662
1745843781,0.163,0.247,0.883,5.066,5.676,6.042
1745843781,0.134,0.309,0.865,-3.662,-0.854,-1.038
1745843781,0.211,0.271,0.926,-1.465,0.916,-7.568
1745843781,0.248,0.231,0.907,-3.052,0.122,-3.357
1745843781,0.168,0.188,0.942,7.08,-1.221,13.184
1745843782,0.236,0.21,0.902,12.39,12.146,19.958
1745843782,0.172,0.264,0.936,4.15,5.432,7.751
1745843782,0.239,0.27,0.918,-0.366,7.324,-5.859
1745843782,0.198,0.258,0.9,-4.15,-3.906,-6.592
1745843782,0.208,0.237,0.915,-0.732,-0.61,-1.465
1745843782,0.164,0.241,0.923,-0.61,-4.211,2.38
1745843782,0.237,0.254,0.909,-2.441,-2.319,1.16
1745843782,0.201,0.254,0.915,1.404,-4.517,0.854
1745843782,0.188,0.208,0.88,1.831,-0.61,2.869
1745843782,0.196,0.242,0.935,0.427,-2.38,2.747
1745843782,0.198,0.277,0.936,2.319,1.892,-2.563
1745843782,0.206,0.246,0.915,3.479,0.183,-0.183
1745843782,0.191,0.243,0.919,2.869,0.305,0.061
1745843782,0.198,0.234,0.914,1.404,0.671,-0.366
1745843782,0.201,0.252,0.912,1.16,1.16,-0.061
1745843782,0.21,0.244,0.925,1.343,2.747,0.122
1745843782,0.205,0.245,0.896,1.648,0.061,1.404
1745843782,0.19,0.242,0.923,1.892,3.174,-1.465
1745843782,0.209,0.232,0.913,1.892,1.77,0.916
1745843782,0.195,0.244,0.92,0.244,2.014,-1.16
